alterar;alterar;2583727;1082
cientifico;científico;2436843426;1083
mestre;mestre;637873;1084
missao;missão;647726;1085
imediato;imediato;46334286;1086
contracto;contracto;266872286;1087
frase;frase;37273;1088
independente;independente;463373633683;1089
soldado;soldado;7653236;1090
pressao;pressão;7737726;1091
aviao;avião;28426;1092
colega;colega;265342;1093
orgao;órgão;67426;1094
equipamento;equipamento;37847263686;1095
descer;descer;337237;1096
jornalista;jornalista;5676254782;1097
ponta;ponta;76682;1098
proposito;propósito;776767486;1099
irma;irmã;4762;1100
ovo;ovo;686;1101
iniciativa;iniciativa;4642428482;1102
legal;legal;53425;1103
dor;dor;367;1104
referencia;referência;7333736242;1105
imenso;imenso;463676;1106
destacar;destacar;33782227;1107
grau;grau;4728;1108
chuva;chuva;24882;1109
praca;praça;77222;1110
engenheiro;engenheiro;3643643476;1111
agir;agir;2447;1112
proteger;proteger;77683437;1113
atribuir;atribuir;28742847;1114
religiao;religião;73544426;1115
analisar;analisar;26254727;1116
habito;hábito;422486;1117
quinto;quinto;784686;1118
destruir;destruir;33787847;1119
compra;compra;266772;1120
atacar;atacar;282227;1121
combate;combate;2662283;1122
avaliar;avaliar;2825427;1123
dono;dono;3666;1124
trocar;trocar;876227;1125
acontecimento;acontecimento;2266832463686;1126
policial;policial;76542425;1127
recente;recente;7323683;1128
custar;custar;287827;1129
enviar;enviar;368427;1130
onda;onda;6632;1131
entrevista;entrevista;3687384782;1132
imediatamente;imediatamente;4633428263683;1133
declarar;declarar;33252727;1134
afinal;afinal;234625;1135
beleza;beleza;235392;1136
mina;mina;6462;1137
bonito;bonito;266486;1138
raro;raro;7276;1139
evidente;evidente;38433683;1140
esperanca;esperança;377372622;1141
aparelho;aparelho;27273546;1142
dialogo;diálogo;3425646;1143
conversar;conversar;266837727;1144
inverno;inverno;4683766;1145
vitima;vítima;848462;1146
cliente;cliente;2543683;1147
contribuir;contribuir;2668742847;1148
actualmente;actualmente;22882563683;1149
fio;fio;346;1150
tropa;tropa;87672;1151
unidade;unidade;8643233;1152
estranho;estranho;37872646;1153
caracteristica;característica;22722837478422;1154
fronteira;fronteira;376683472;1155
organizar;organizar;674264927;1156
carregar;carregar;22773427;1157
contudo;contudo;2668836;1158
intervencao;intervenção;46837836226;1159
poder;poder;76337;1160
naturalmente;naturalmente;628872563683;1161
sensacao;sensação;73672226;1162
doce;doce;3623;1163
sugerir;sugerir;7843747;1164
cadeia;cadeia;223342;1165
colegio;colégio;2653446;1166
moda;moda;6632;1167
gado;gado;4236;1168
conclusao;conclusão;266258726;1169
sozinho;sozinho;7694646;1170
acidente;acidente;22433683;1171
bolsa;bolsa;26572;1172
conflito;conflito;26635486;1173
aldeia;aldeia;253342;1174
chave;chave;24283;1175
activo;activo;228486;1176
visita;visita;847482;1177
agente;agente;243683;1178
alimentar;alimentar;254636827;1179
prisao;prisão;774726;1180
voar;voar;8627;1181
recuperar;recuperar;732873727;1182
bandeira;bandeira;22633472;1183
municipal;municipal;686424725;1184
famoso;famoso;326676;1185
filosofia;filosofia;345676342;1186
empregar;empregar;36773427;1187
italiano;italiano;48254266;1188
justificar;justificar;5878434227;1189
aumento;aumento;2863686;1190
queda;queda;78332;1191
musical;musical;6874225;1192
danca;dança;32622;1193
canto;canto;22686;1194
apanhar;apanhar;2726427;1195
tribunal;tribunal;87428625;1196
resistencia;resistência;73747836242;1197
quinze;quinze;784693;1198
fruto;fruto;37886;1199
evolucao;evolução;38658226;1200
provavelmente;provavelmente;7768283563683;1201
paixao;paixão;724926;1202
flor;flor;3567;1203
personalidade;personalidade;7377662543233;1204
raiz;raiz;7249;1205
conversa;conversa;26683772;1206
prometer;prometer;77663837;1207
solo;solo;7656;1208
duro;duro;3876;1209
informar;informar;46367627;1210
parque;parque;727783;1211
exame;exame;39263;1212
comentar;comentar;26636827;1213
telefone;telefone;83533663;1214
azul;azul;2985;1215
inventar;inventar;46836827;1216
sustentar;sustentar;787836827;1217
quebrar;quebrar;7832727;1218
fraco;fraco;37226;1219
fino;fino;3466;1220
despesa;despesa;3377372;1221
cem;cem;236;1222
factor;factor;322867;1223
encarar;encarar;3622727;1224
loja;loja;5652;1225
menina;menina;636462;1226
sexo;sexo;7396;1227
culpa;culpa;28572;1228
castelo;castelo;2278356;1229
instituto;instituto;467848886;1230
pleno;pleno;75366;1231
merecer;merecer;6373237;1232
breve;breve;27383;1233
directamente;directamente;347328263683;1234
perfeito;perfeito;73733486;1235
golpe;golpe;46573;1236
fenomeno;fenómeno;33666366;1237
predio;prédio;773346;1238
provar;provar;776827;1239
africano;africano;23742266;1240
partida;partida;7278432;1241
complexo;complexo;26675396;1242
conquistar;conquistar;2667847827;1243
obrigacao;obrigação;627442226;1244
especialmente;especialmente;3773242563683;1245
senao;senão;73626;1246
cultural;cultural;28588725;1247
elevado;elevado;3538236;1248
chamada;chamada;2426232;1249
violento;violento;84653686;1250
disposicao;disposição;3477674226;1251
analise;análise;2625473;1252
pao;pão;726;1253
anormal;anormal;2667625;1254
amplo;amplo;26756;1255
confirmar;confirmar;266347627;1256
perigoso;perigoso;73744676;1257
milhar;milhar;645427;1258
pintar;pintar;746827;1259
cometer;cometer;2663837;1260
apto;apto;2786;1261
credito;crédito;2733486;1262
enfim;enfim;36346;1263
suceder;suceder;7823337;1264
normalmente;normalmente;66762563683;1265
ca;cá;22;1266
abertura;abertura;22378872;1267
extremo;extremo;3987366;1268
desafio;desafio;3372346;1269
gastar;gastar;427827;1270
decorrer;decorrer;33267737;1271
essencial;essencial;377362425;1272
ajustar;ajustar;2587827;1273
poema;poema;76362;1274
exercicio;exercício;393724246;1275
barro;barro;22776;1276
mundial;mundial;6863425;1277
folha;folha;36542;1278
extraordinario;extraordinário;39872673462746;1279
reserva;reserva;7373782;1280
cenario;cenário;2362746;1281
mensagem;mensagem;63672436;1282
crescimento;crescimento;27372463686;1283
reagir;reagir;732447;1284
constituicao;constituição;266784884226;1285
explicacao;explicação;3975422226;1286
espera;espera;377372;1287
votar;votar;86827;1288
perda;perda;73732;1289
artistico;artístico;278478426;1290
leve;leve;5383;1291
clima;clima;25462;1292
permanente;permanente;7376263683;1293
quilometro;quilómetro;7845663876;1294
jogador;jogador;5642367;1295
troca;troca;87622;1296
divisao;divisão;3484726;1297
investigacao;investigação;468378442226;1298
rainha;rainha;724642;1299
palacio;palácio;7252246;1300
integrar;integrar;46834727;1301
administrativo;administrativo;23646478728486;1302
util;útil;8845;1303
manifestar;manifestar;6264337827;1304
participacao;participação;727842472226;1305
comportamento;comportamento;2667678263686;1306
circunstancia;circunstância;2472867826242;1307
alegre;alegre;253473;1308
casal;casal;22725;1309
esconder;esconder;37266337;1310
taxa;taxa;8292;1311
inicial;inicial;4642425;1312
principe;príncipe;77462473;1313
universo;universo;86483776;1314
dormir;dormir;367647;1315
garantia;garantia;42726842;1316
ave;ave;283;1317
amar;amar;2627;1318
assinar;assinar;2774627;1319
motor;motor;66867;1320
gravar;gravar;472827;1321
fe;fé;33;1322
expor;expor;39767;1323
dedo;dedo;3336;1324
cancao;canção;226226;1325
negativo;negativo;63428486;1326
industrial;industrial;4638787425;1327
posse;posse;76773;1328
lucro;lucro;58276;1329
expectativa;expectativa;39732828482;1330
traduzir;traduzir;87238947;1331
libertar;libertar;54237827;1332
manifestacao;manifestação;626433782226;1333
lider;líder;54337;1334
horizonte;horizonte;467496683;1335
urbano;urbano;872266;1336
territorio;território;8377486746;1337
compromisso;compromisso;26677664776;1338
feminino;feminino;33646466;1339
mover;mover;66837;1340
municipio;município;686424746;1341
entidade;entidade;36843233;1342
constante;constante;266782683;1343
pagamento;pagamento;724263686;1344
sequer;sequer;737837;1345
promover;promover;77666837;1346
argumento;argumento;274863686;1347
controlar;controlar;266876527;1348
fome;fome;3663;1349
pintor;pintor;746867;1350
adoptar;adoptar;2367827;1351
restar;restar;737827;1352
calor;calor;22567;1353
excepcao;excepção;39237226;1354
ausencia;ausência;28736242;1355
externo;externo;3983766;1356
distribuir;distribuir;3478742847;1357
metodo;método;638636;1358
critico;crítico;2748426;1359
inferior;inferior;46337467;1360
completo;completo;26675386;1361
proteccao;protecção;776832226;1362
excelente;excelente;392353683;1363
calcular;calcular;22528527;1364
demorar;demorar;3366727;1365
sentar;sentar;736827;1366
interpretar;interpretar;46837773827;1367
sorte;sorte;76783;1368
secretaria;secretaria;7327382742;1369
recolher;recolher;73265437;1370
deter;deter;33837;1371
ceder;ceder;23337;1372
feliz;feliz;33549;1373
cadeira;cadeira;2233472;1374
comunista;comunista;266864782;1375
emocao;emoção;366226;1376
representante;representante;7377373682683;1377
ultrapassar;ultrapassar;85872727727;1378
comando;comando;2662636;1379
alvo;alvo;2586;1380
concentrar;concentrar;2662368727;1381
comunicar;comunicar;266864227;1382
colectivo;colectivo;265328486;1383
jeito;jeito;53486;1384
actuar;actuar;228827;1385
janela;janela;526352;1386
certamente;certamente;2378263683;1387
estrategia;estratégia;3787283442;1388
papa;papa;7272;1389
unir;unir;8647;1390
comandante;comandante;2662632683;1391
inimigo;inimigo;4646446;1392
eleitoral;eleitoral;353486725;1393
executivo;executivo;393288486;1394
gas;gás;427;1395
marques;marquês;6277837;1396
raca;raça;7222;1397
palco;palco;72526;1398
independencia;independência;4633736336242;1399
empregado;empregado;367734236;1400
comeco;começo;266326;1401
desenhar;desenhar;33736427;1402
descrever;descrever;337273837;1403
receita;receita;7323482;1404
errar;errar;37727;1405
imperio;império;4673746;1406
explorar;explorar;39756727;1407
criterio;critério;27483746;1408
deitar;deitar;334827;1409
chamado;chamado;2426236;1410
detalhe;detalhe;3382543;1411
plastico;plástico;75278426;1412
corda;corda;26732;1413
jamais;jamais;526247;1414
juventude;juventude;588368833;1415
areia;areia;27342;1416
categoria;categoria;228346742;1417
controle;controle;26687653;1418
comida;comida;266432;1419
sombra;sombra;766272;1420
limpar;limpar;546727;1421
biblioteca;biblioteca;2425468322;1422
escuro;escuro;372876;1423
disposto;disposto;34776786;1424
rural;rural;78725;1425
disciplina;disciplina;3472475462;1426
retomar;retomar;7386627;1427
neto;neto;6386;1428
justamente;justamente;5878263683;1429
salario;salário;7252746;1430
agricultura;agricultura;24742858872;1431
russo;russo;78776;1432
geralmente;geralmente;4372563683;1433
declaracao;declaração;3325272226;1434
dimensao;dimensão;34636726;1435
feira;feira;33472;1436
prender;prender;7736337;1437
fala;fala;3252;1438
correcto;correcto;26773286;1439
medicina;medicina;63342462;1440
alianca;aliança;2542622;1441
faixa;faixa;32492;1442
vazio;vazio;82946;1443
tradicional;tradicional;87234246625;1444
infantil;infantil;46326845;1445
acaso;acaso;22276;1446
porto;porto;76786;1447
socio;sócio;76246;1448
assegurar;assegurar;277348727;1449
codigo;código;263446;1450
igualmente;igualmente;4482563683;1451
misturar;misturar;64788727;1452
coluna;coluna;265862;1453
versao;versão;837726;1454
nordeste;nordeste;66733783;1455
canal;canal;22625;1456
doze;doze;3693;1457
espalhar;espalhar;37725427;1458
ameacar;ameaçar;2632227;1459
relativamente;relativamente;7352848263683;1460
quarenta;quarenta;78273682;1461
fiscal;fiscal;347225;1462
operar;operar;673727;1463
decada;década;332232;1464
cinquenta;cinquenta;246783682;1465
opor;opor;6767;1466
fornecer;fornecer;36763237;1467
floresta;floresta;35673782;1468
investimento;investimento;468378463686;1469
paisagem;paisagem;72472436;1470
alternativa;alternativa;25837628482;1471
comentario;comentário;2663682746;1472
resolucao;resolução;737658226;1473
caro;caro;2276;1474
puxar;puxar;78927;1475
recorrer;recorrer;73267737;1476
bem;bem;236;1477
alteracao;alteração;258372226;1478
fita;fita;3482;1479
necessitar;necessitar;6323774827;1480
infancia;infância;46326242;1481
prejudicar;prejudicar;7735834227;1482
lua;lua;582;1483
distrito;distrito;34787486;1484
conceder;conceder;26623337;1485
caminhar;caminhar;22646427;1486
vara;vara;8272;1487
executar;executar;39328827;1488
percorrer;percorrer;737267737;1489
organizado;organizado;6742649236;1490
modificar;modificar;663434227;1491
agricola;agrícola;24742652;1492
adequado;adequado;23378236;1493
investir;investir;46837847;1494
satisfazer;satisfazer;7284732937;1495
dente;dente;33683;1496
intenso;intenso;4683676;1497
velocidade;velocidade;8356243233;1498
bloco;bloco;25626;1499
representacao;representação;7377373682226;1500
mental;mental;636825;1501
riqueza;riqueza;7478392;1502
chegada;chegada;2434232;1503
escapar;escapar;3722727;1504
absolutamente;absolutamente;2276588263683;1505
imovel;imóvel;466835;1506
provincia;província;776846242;1507
habitante;habitante;422482683;1508
alimento;alimento;25463686;1509
combater;combater;26622837;1510
beber;beber;23237;1511
silencio;silêncio;74536246;1512
insistir;insistir;46747847;1513
japones;japonês;5276637;1514
cobrar;cobrar;262727;1515
cabelo;cabelo;222356;1516
computador;computador;2667882367;1517
invadir;invadir;4682347;1518
convencer;convencer;266836237;1519
movel;móvel;66835;1520
equilibrio;equilíbrio;3784542746;1521
afectar;afectar;2332827;1522
virtude;virtude;8478833;1523
revisao;revisão;7384726;1524
gabinete;gabinete;42246383;1525
democracia;democracia;3366272242;1526
norma;norma;66762;1527
experimentar;experimentar;397374636827;1528
edicao;edição;334226;1529
distinguir;distinguir;3478464847;1530
falso;falso;32576;1531
milho;milho;64546;1532
proibir;proibir;7764247;1533
exacto;exacto;392286;1534
estreito;estreito;37873486;1535
criticar;criticar;27484227;1536
governar;governar;46837627;1537
corrida;corrida;2677432;1538
resistir;resistir;73747847;1539
regional;regional;73446625;1540
inspirar;inspirar;46774727;1541
curioso;curioso;2874676;1542
acumular;acumular;22868527;1543
domestico;doméstico;366378426;1544
socialista;socialista;7624254782;1545
costume;costume;2678863;1546
simbolo;símbolo;7462656;1547
deslocar;deslocar;33756227;1548
poderoso;poderoso;76337676;1549
reino;reino;73466;1550
medir;medir;63347;1551
relatorio;relatório;735286746;1552
nocao;noção;66226;1553
droga;droga;37642;1554
mata;mata;6282;1555
circulo;círculo;2472856;1556
observacao;observação;6273782226;1557
reclamar;reclamar;73252627;1558
convite;convite;2668483;1559
definitivo;definitivo;3334648486;1560
metal;metal;63825;1561
buraco;buraco;287226;1562
vidro;vidro;84376;1563
isolado;isolado;4765236;1564
sal;sal;725;1565
supremo;supremo;7877366;1566
concreto;concreto;26627386;1567
individual;individual;4634843825;1568
colher;colher;265437;1569
distante;distante;34782683;1570
estimar;estimar;3784627;1571
acordar;acordar;2267327;1572
raio;raio;7246;1573
suportar;suportar;78767827;1574
honra;honra;46672;1575
ameaca;ameaça;263222;1576
sindicato;sindicato;746342286;1577
encher;encher;362437;1578
heroi;herói;43764;1579
precisamente;precisamente;773247263683;1580
especifico;específico;3773243426;1581
pesado;pesado;737236;1582
extremamente;extremamente;398736263683;1583
aventura;aventura;28368872;1584
logica;lógica;564422;1585
parecer;parecer;7273237;1586
assistencia;assistência;27747836242;1587
justo;justo;58786;1588
montanha;montanha;66682642;1589
regresso;regresso;73473776;1590
humanidade;humanidade;4862643233;1591
apresentacao;apresentação;277373682226;1592
academia;academia;22233642;1593
interessado;interessado;46837377236;1594
meter;meter;63837;1595
ai;ai;24;1596
universal;universal;864837725;1597
inteligencia;inteligência;468354436242;1598
recordar;recordar;73267327;1599
caca;caça;2222;1600
capitulo;capítulo;22748856;1601
frequentar;frequentar;3737836827;1602
prosseguir;prosseguir;7767734847;1603
choque;choque;246783;1604
mulato;mulato;685286;1605
escrita;escrita;3727482;1606
adulto;adulto;238586;1607
tender;tender;836337;1608
gestao;gestão;437826;1609
rever;rever;73837;1610
serra;serra;73772;1611
forno;forno;36766;1612
medio;médio;63346;1613
instalacao;instalação;4678252226;1614
democratico;democrático;33662728426;1615
proprietario;proprietário;776774382746;1616
orcamento;orçamento;672263686;1617
temer;temer;83637;1618
debate;debate;332283;1619
implicar;implicar;46754227;1620
facilitar;facilitar;322454827;1621
realizacao;realização;7325492226;1622
disponivel;disponível;3477664835;1623
repousar;repousar;73768727;1624
continente;continente;2668463683;1625
liquido;líquido;5478436;1626
teste;teste;83783;1627
junta;junta;58682;1628
talento;talento;8253686;1629
dona;dona;3662;1630
variar;variar;827427;1631
contemporaneo;contemporâneo;2668367672636;1632
seccao;secção;732226;1633
escritorio;escritório;3727486746;1634
barato;barato;227286;1635
atirar;atirar;284727;1636
relativo;relativo;73528486;1637
pedaco;pedaço;733226;1638
presidencia;presidência;77374336242;1639
piano;piano;74266;1640
negociar;negociar;63462427;1641
vago;vago;8246;1642
tratado;tratado;8728236;1643
superficie;superfície;7873734243;1644
derrubar;derrubar;33778227;1645
padrao;padrão;723726;1646
operario;operário;67372746;1647
formula;fórmula;3676852;1648
transportar;transportar;87267767827;1649
esclarecer;esclarecer;3725273237;1650
distribuicao;distribuição;347874284226;1651
lento;lento;53686;1652
concurso;concurso;26628776;1653
sobreviver;sobreviver;7627384837;1654
freguesia;freguesia;373483742;1655
feria;féria;33742;1656
arranjar;arranjar;27726527;1657
nervoso;nervoso;6378676;1658
surpresa;surpresa;78777372;1659
introduzir;introduzir;4687638947;1660
seleccao;selecção;73532226;1661
progresso;progresso;776473776;1662
tiro;tiro;8476;1663
exigencia;exigência;394436242;1664
opcao;opção;67226;1665
vasto;vasto;82786;1666
promessa;promessa;77663772;1667
laboratorio;laboratório;52267286746;1668
beneficio;benefício;236334246;1669
nascimento;nascimento;6272463686;1670
basico;básico;227426;1671
semente;semente;7363683;1672
osso;osso;6776;1673
frequencia;frequência;3737836242;1674
conquista;conquista;266784782;1675
arquitectura;arquitectura;277848328872;1676
encaminhar;encaminhar;3622646427;1677
fiel;fiel;3435;1678
seguida;seguida;7348432;1679
escudo;escudo;372836;1680
proceder;proceder;77623337;1681
complicado;complicado;2667542236;1682
quadrado;quadrado;78237236;1683
condenar;condenar;26633627;1684
patrimonio;património;7287466646;1685
destinado;destinado;337846236;1686
visar;visar;84727;1687
transformacao;transformação;8726736762226;1688
interpretacao;interpretação;4683777382226;1689
veiculo;veículo;8342856;1690
gato;gato;4286;1691
aereo;aéreo;23736;1692
ontem;ontem;66836;1693
conferencia;conferência;26633736242;1694
criado;criado;274236;1695
tecnologia;tecnologia;8326656442;1696
adaptar;adaptar;2327827;1697
barra;barra;22772;1698
hotel;hotel;46835;1699
mistura;mistura;6478872;1700
obrigado;obrigado;62744236;1701
teu;teu;838;1702
copa;copa;2672;1703
romper;romper;766737;1704
comandar;comandar;26626327;1705
respectivo;respectivo;7377328486;1706
avaliacao;avaliação;282542226;1707
dolar;dólar;36527;1708
identidade;identidade;4336843233;1709
salto;salto;72586;1710
centena;centena;2368362;1711
interromper;interromper;46837766737;1712
musico;músico;687426;1713
capa;capa;2272;1714
roubar;roubar;768227;1715
paciente;paciente;72243683;1716
juridico;jurídico;58743426;1717
adversario;adversário;2383772746;1718
prejuizo;prejuízo;77358496;1719
capela;capela;227352;1720
grego;grego;47346;1721
episodio;episódio;37476346;1722
composicao;composição;2667674226;1723
adiantar;adiantar;23426827;1724
ciclo;ciclo;24256;1725
existente;existente;394783683;1726
excesso;excesso;3923776;1727
tecto;tecto;83286;1728
rosto;rosto;76786;1729
revolucionario;revolucionário;73865824662746;1730
lobo;lobo;5626;1731
acucar;açúcar;228227;1732
denunciar;denunciar;336862427;1733
associado;associado;277624236;1734
organismo;organismo;674264766;1735
rendimento;rendimento;7363463686;1736
rumo;rumo;7866;1737
encerrar;encerrar;36237727;1738
concerto;concerto;26623786;1739
electronico;electrónico;35328766426;1740
mostra;mostra;667872;1741
trecho;trecho;873246;1742
intervir;intervir;46837847;1743
ferir;ferir;33747;1744
agencia;agência;2436242;1745
latino;latino;528466;1746
placa;placa;75222;1747
mandato;mandato;6263286;1748
praticamente;praticamente;772842263683;1749
estabelecimento;estabelecimento;378223532463686;1750
ignorar;ignorar;4466727;1751
brilhante;brilhante;274542683;1752
ser;ser;737;1753
saco;saco;7226;1754
departamento;departamento;337278263686;1755
amizade;amizade;2649233;1756
perfil;perfil;737345;1757
porco;porco;76726;1758
assentar;assentar;27736827;1759
produtor;produtor;77638867;1760
retrato;retrato;7387286;1761
bruto;bruto;27886;1762
queimar;queimar;7834627;1763
globo;globo;45626;1764
bispo;bispo;24776;1765
mente;mente;63683;1766
parlamentar;parlamentar;72752636827;1767
significativo;significativo;7446434228486;1768
falha;falha;32542;1769
marcha;marcha;627242;1770
horario;horário;4672746;1771
extensao;extensão;39836726;1772
vaca;vaca;8222;1773
paulista;paulista;72854782;1774
foto;foto;3686;1775
aplicacao;aplicação;275422226;1776
rato;rato;7286;1777
conteudo;conteúdo;26683836;1778
inumero;inúmero;4686376;1779
constitucional;constitucional;26678488246625;1780
escala;escala;372252;1781
negociacao;negociação;6346242226;1782
criador;criador;2742367;1783
alegria;alegria;2534742;1784
deposito;depósito;33767486;1785
instrucao;instrução;467878226;1786
comprido;comprido;26677436;1787
equipa;equipa;378472;1788
dancar;dançar;326227;1789
conservar;conservar;266737827;1790
tela;tela;8352;1791
disputar;disputar;34778827;1792
adolescente;adolescente;23653723683;1793
restante;restante;73782683;1794
solido;sólido;765436;1795
nobre;nobre;66273;1796
balanco;balanço;2252626;1797
corrigir;corrigir;26774447;1798
passageiro;passageiro;7277243476;1799
facilidade;facilidade;3224543233;1800
forcar;forçar;367227;1801
mecanismo;mecanismo;632264766;1802
alcool;álcool;252665;1803
convenio;convénio;26683646;1804
curva;curva;28782;1805
concentracao;concentração;266236872226;1806
desconhecido;desconhecido;337266432436;1807
asa;asa;272;1808
mudo;mudo;6836;1809
cama;cama;2262;1810
empresario;empresário;3677372746;1811
distinto;distinto;34784686;1812
especialista;especialista;377324254782;1813
julgamento;julgamento;5854263686;1814
elevar;elevar;353827;1815
nomeadamente;nomeadamente;666323263683;1816
exibir;exibir;394247;1817
exito;êxito;39486;1818
internacional;internacional;4683762246625;1819
afirmacao;afirmação;234762226;1820
fuga;fuga;3842;1821
reforcar;reforçar;73367227;1822
engenharia;engenharia;3643642742;1823
ah;ah;24;1824
confusao;confusão;26638726;1825
bar;bar;227;1826
parente;parente;7273683;1827
recentemente;recentemente;732368363683;1828
primario;primário;77462746;1829
definicao;definição;333464226;1830
gesto;gesto;43786;1831
liberal;liberal;5423725;1832
licenca;licença;5423622;1833
contemplar;contemplar;2668367527;1834
funcionamento;funcionamento;3862466263686;1835
correio;correio;2677346;1836
fechado;fechado;3324236;1837
revolta;revolta;7386582;1838
cumprimento;cumprimento;28677463686;1839
banho;banho;22646;1840
depressa;depressa;33773772;1841
ocupacao;ocupação;62872226;1842
reflexao;reflexão;73353926;1843
percurso;percurso;73728776;1844
orientar;orientar;67436827;1845
planeta;planeta;7526382;1846
voo;voo;866;1847
rir;rir;747;1848
parceiro;parceiro;72723476;1849
homenagem;homenagem;466362436;1850
fundacao;fundação;38632226;1851
comprometer;comprometer;26677663837;1852
mapa;mapa;6272;1853
copia;cópia;26742;1854
pairar;pairar;724727;1855
secundario;secundário;7328632746;1856
sessao;sessão;737726;1857
actuacao;actuação;22882226;1858
consideracao;consideração;266743372226;1859
ensaio;ensaio;367246;1860
projectar;projectar;776532827;1861
estadual;estadual;37823825;1862
mal;mal;625;1863
conde;conde;26633;1864
proporcao;proporção;776767226;1865
cantor;cantor;226867;1866
oferta;oferta;633782;1867
antigamente;antigamente;26844263683;1868
debaixo;debaixo;3322496;1869
confiar;confiar;2663427;1870
leao;leão;5326;1871
colaborar;colaborar;265226727;1872
judeu;judeu;58338;1873
aprovar;aprovar;2776827;1874
orientacao;orientação;6743682226;1875
sexual;sexual;739825;1876
bomba;bomba;26622;1877
constar;constar;2667827;1878
derrota;derrota;3377682;1879
relogio;relógio;7356446;1880
universitario;universitário;8648377482746;1881
coronel;coronel;2676635;1882
calculo;cálculo;2252856;1883
apreciar;apreciar;27732427;1884
esposa;esposa;377672;1885
coragem;coragem;2672436;1886
sentenca;sentença;73683622;1887
fruta;fruta;37882;1888
dom;dom;366;1889
abordar;abordar;2267327;1890
terrivel;terrível;83774835;1891
continuo;contínuo;26684686;1892
exploracao;exploração;3975672226;1893
febre;febre;33273;1894
competencia;competência;26673836242;1895
atraso;atraso;287276;1896
tese;tese;8373;1897
consumo;consumo;2667866;1898
invasao;invasão;4682726;1899
mineiro;mineiro;6463476;1900
propriamente;propriamente;776774263683;1901
lago;lago;5246;1902
despertar;despertar;337737827;1903
expansao;expansão;39726726;1904
demasiado;demasiado;336274236;1905
novela;novela;668352;1906
civilizacao;civilização;24845492226;1907
arrancar;arrancar;27726227;1908
facilmente;facilmente;3224563683;1909
desistir;desistir;33747847;1910
gasto;gasto;42786;1911
culto;culto;28586;1912
confundir;confundir;266386347;1913
sensivel;sensível;73674835;1914
trigo;trigo;87446;1915
carecer;carecer;2273237;1916
retornar;retornar;73867627;1917
quilo;quilo;78456;1918
lavar;lavar;52827;1919
obedecer;obedecer;62333237;1920
liga;liga;5442;1921
pacto;pacto;72286;1922
particularmente;particularmente;727842852763683;1923
novidade;novidade;66843233;1924
crescente;crescente;273723683;1925
favoravel;favorável;328672835;1926
suspenso;suspenso;78773676;1927
domingo;domingo;3664646;1928
verso;verso;83776;1929
oleo;óleo;6536;1930
fabricar;fabricar;32274227;1931
mecanico;mecânico;63226426;1932
reconhecimento;reconhecimento;73266432463686;1933
prolongar;prolongar;776566427;1934
reducao;redução;7338226;1935
administrador;administrador;2364647872367;1936
leste;leste;53783;1937
vestido;vestido;8378436;1938
perfeitamente;perfeitamente;7373348263683;1939
compreensao;compreensão;26677336726;1940
gloria;glória;456742;1941
instante;instante;46782683;1942
drama;drama;37262;1943
seio;seio;7346;1944
render;render;736337;1945
segredo;segredo;7347336;1946
chines;chinês;244637;1947
paralelo;paralelo;72725356;1948
soltar;soltar;765827;1949
redondo;redondo;7336636;1950
pedido;pedido;733436;1951
identico;idêntico;43368426;1952
cultivar;cultivar;28584827;1953
cristao;cristão;2747826;1954
equipe;equipe;378473;1955
muro;muro;6876;1956
salao;salão;72526;1957
visivel;visível;8474835;1958
camada;camada;226232;1959
cerebro;cérebro;2373276;1960
coleccao;colecção;26532226;1961
publicacao;publicação;7825422226;1962
romano;romano;766266;1963
juizo;juízo;58496;1964
concelho;concelho;26623546;1965
satisfacao;satisfação;7284732226;1966
caracterizar;caracterizar;227228374927;1967
primo;primo;77466;1968
exclusivamente;exclusivamente;39258748263683;1969
miseria;miséria;6473742;1970
execucao;execução;39328226;1971
escandalo;escândalo;372263256;1972
ordenar;ordenar;6733627;1973
avenida;avenida;2836432;1974
esquema;esquema;3778362;1975
expresso;expresso;39773776;1976
sensibilidade;sensibilidade;7367424543233;1977
galeria;galeria;4253742;1978
ambito;âmbito;262486;1979
lancamento;lançamento;5262263686;1980
armar;armar;27627;1981
estatuto;estatuto;37828886;1982
sequencia;sequência;737836242;1983
composto;composto;26676786;1984
misterio;mistério;64783746;1985
louco;louco;56826;1986
significado;significado;74464342236;1987
pacifico;pacífico;72243426;1988
absorver;absorver;22767837;1989
arroz;arroz;27769;1990
evento;evento;383686;1991
senador;senador;7362367;1992
estimular;estimular;378468527;1993
decisivo;decisivo;33247486;1994
solidariedade;solidariedade;7654327433233;1995
nucleo;núcleo;682536;1996
optar;optar;67827;1997
atmosfera;atmosfera;286673372;1998
todavia;todavia;8632842;1999
sujeitar;sujeitar;78534827;2000
apurar;apurar;278727;2001
cartao;cartão;227826;2002
triste;triste;874783;2003
legislativo;legislativo;53447528486;2004
baseado;baseado;2273236;2005
influenciar;influenciar;46358362427;2006
preparado;preparado;773727236;2007
ganho;ganho;42646;2008
combinar;combinar;26624627;2009
emitir;emitir;364847;2010
divulgar;divulgar;34885427;2011
claramente;claramente;2527263683;2012
mexer;mexer;63937;2013
senado;senado;736236;2014
alargar;alargar;2527427;2015
traco;traço;87226;2016
pau;pau;728;2017
missa;missa;64772;2018
consumir;consumir;26678647;2019
libertacao;libertação;5423782226;2020
arrastar;arrastar;27727827;2021
